Game Title;Front Page Info (Size/Version);Front Page Info (Genre/Publisher);Detail URL;ROM Format;File Size;Mirror Hoster;Redirect URL;Final Direct Link;Link Status;HTTP Code;Check Detail;Checked At
Disgaea 5 Complete;N/A;N/A;https://switchroms.io/disgaea-5-complete/;[UPDATE] NSP ROM V1.0.4;235 MB;Send.cm;https://switchroms.io/disgaea-5-complete/?download=13;https://send.cm/d/1AC6X;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 5 Complete;N/A;N/A;https://switchroms.io/disgaea-5-complete/;[UPDATE] NSP ROM V1.0.4;235 MB;1fichier;https://switchroms.io/disgaea-5-complete/?download=14;https://1fichier.com/?dlkxmxfoldvx6a1ppdhw;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 5 Complete;N/A;N/A;https://switchroms.io/disgaea-5-complete/;[UPDATE] NSP ROM V1.0.4;235 MB;Up-4ever;https://switchroms.io/disgaea-5-complete/?download=16;https://www.up-4ever.net/hgh9o11kr301;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;NSP ROM;1.2 GB;Mediafire;https://switchroms.io/fez/?download=0;https://www.mediafire.com/file/q7qadlacjrswjk7/NSP+-+FEZ[01008D900B984000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;NSP ROM;1.2 GB;Terabox;https://switchroms.io/fez/?download=1;https://terabox.com/s/1px9LPB80R_71TFLpFmmFrA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;NSP ROM;1.2 GB;1fichier;https://switchroms.io/fez/?download=3;https://1fichier.com/?2jqm7mju39duzgd37mg9;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;NSP ROM;1.2 GB;Send.cm;https://switchroms.io/fez/?download=4;https://send.cm/d/1ABl3;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;[UPDATE] NSP ROM V1.0.2;15 MB;Mediafire;https://switchroms.io/fez/?download=6;https://www.mediafire.com/file/gsho8vbidlmuwn9/UPDATE+-+FEZ+[01008D900B984800][v131072][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;[UPDATE] NSP ROM V1.0.2;15 MB;Terabox;https://switchroms.io/fez/?download=7;https://terabox.com/s/1pi5h-Fw1hcrmb85Jdc3p1w;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;[UPDATE] NSP ROM V1.0.2;15 MB;1fichier;https://switchroms.io/fez/?download=9;https://1fichier.com/?ph9pogluwz3pgw9p8lue;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
FEZ;N/A;N/A;https://switchroms.io/fez/;[UPDATE] NSP ROM V1.0.2;15 MB;Send.cm;https://switchroms.io/fez/?download=10;https://send.cm/d/1ABl5;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;NSP ROM;6.54 GB;Mediafire;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=0;https://www.mediafire.com/file/e355718tu1tirqv/NSP+-+Disgaea+6+Defiance+of+Destiny[0100ABC013136000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;NSP ROM;6.54 GB;Send.cm;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=1;https://send.cm/d/1ABtH;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;XCI ROM;6.87 GB;Send.cm;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=5;https://send.cm/d/1ACCT;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;[UPDATE] NSP ROM V1.0.5;283 MB;Terabox;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=8;https://terabox.com/s/12Xicxvfuh4VCLWJbMji8IA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;[UPDATE] NSP ROM V1.0.5;283 MB;Mediafire;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=9;https://www.mediafire.com/file/kxr38wordy6xuob/UPDATE+-+Disgaea+6+Defiance+of+Destiny+[0100ABC013136800][v327680][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;[UPDATE] NSP ROM V1.0.5;283 MB;1fichier;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=10;https://1fichier.com/?qn1mw8exovn0drbmjz1z;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;[UPDATE] NSP ROM V1.0.5;283 MB;Send.cm;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=11;https://send.cm/d/1ABmT;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;[UPDATE] NSP ROM V1.0.5;283 MB;Up-4ever;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=14;https://www.up-4ever.net/g7bm13g5yo97;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;DLC Packs [18 DLC;2 MB;Terabox;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=15;https://terabox.com/s/1o1PrQSUQFRM0oGT4CbcVJQ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;DLC Packs [18 DLC;2 MB;Mediafire;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=16;https://www.mediafire.com/file/9dxs6sbnii17zmh/DLC+-+Disgaea+6+Defiance+of+Destiny+[18+DLC]+NSP[switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;DLC Packs [18 DLC;2 MB;Send.cm;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=18;https://send.cm/d/1ABmR;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 6: Defiance of Destiny;N/A;N/A;https://switchroms.io/disgaea-6-defiance-of-destiny/;DLC Packs [18 DLC;2 MB;Up-4ever;https://switchroms.io/disgaea-6-defiance-of-destiny/?download=21;https://www.up-4ever.net/ld99eqoet133https://www.up-4ever.net/g7bm13g5yo97;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;NSP ROM [US];1.2 GB;Mediafire;https://switchroms.io/pretty-princess-magical-garden-island/?download=0;https://www.mediafire.com/file/0wyaldgy4xoits4/NSP+US+-+Pretty+Princess+Magical+Garden+Island+[01001CA019DA2000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;NSP ROM [US];1.2 GB;Terabox;https://switchroms.io/pretty-princess-magical-garden-island/?download=1;https://terabox.com/s/1Y3_UISUGcdGfRVxwS9B3bQ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;NSP ROM [US];1.2 GB;Send.cm;https://switchroms.io/pretty-princess-magical-garden-island/?download=2;https://send.cm/d/1AELN;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;[UPDATE] NSP ROM V1.0.1 [US];60 MB;Mediafire;https://switchroms.io/pretty-princess-magical-garden-island/?download=7;https://www.mediafire.com/file/yp4c6cd888zs90y/UPDATE+-+Pretty+Princess+Magical+Garden+Island+[01001CA019DA2800][v65536][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;[UPDATE] NSP ROM V1.0.1 [US];60 MB;Terabox;https://switchroms.io/pretty-princess-magical-garden-island/?download=8;https://terabox.com/s/1BEmHn1M9V8CkZVKUk3eCSw;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;[UPDATE] NSP ROM V1.0.1 [US];60 MB;Send.cm;https://switchroms.io/pretty-princess-magical-garden-island/?download=9;https://send.cm/d/1AELP;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;NSP ROM [JP];1.1 GB;Mediafire;https://switchroms.io/pretty-princess-magical-garden-island/?download=14;https://www.mediafire.com/file/gvoz4q3aw3ftdmq/NSP+JP+-+Pretty+Princess+Magical+Garden+Island+[0100B2F0190EE000][v0][JP][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;NSP ROM [JP];1.1 GB;Terabox;https://switchroms.io/pretty-princess-magical-garden-island/?download=17;https://terabox.com/s/1EsFLChNM2nOPY1TSTF56nw;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;NSP ROM [JP];1.1 GB;Send.cm;https://switchroms.io/pretty-princess-magical-garden-island/?download=19;https://send.cm/d/1AEPX;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;XCI ROM [JP];1.4 GB;Terabox;https://switchroms.io/pretty-princess-magical-garden-island/?download=22;https://terabox.com/s/1t6a1tj8N1GFmJsbiN1IqCQ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;XCI ROM [JP];1.4 GB;Send.cm;https://switchroms.io/pretty-princess-magical-garden-island/?download=25;https://send.cm/d/1AEPd;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;XCI ROM [JP];1.4 GB;Mediafire;https://switchroms.io/pretty-princess-magical-garden-island/?download=26;https://www.mediafire.com/file/ry3xkhwt86dw7m5/XCI+-+Pretty+Princess+Magical+Garden+Island+[0100B2F0190EE000][v0][JP][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;[UPDATE] NSP ROM V1.0.1;55 MB;Terabox;https://switchroms.io/pretty-princess-magical-garden-island/?download=28;https://terabox.com/s/1lARyo8Yx2pwfMKOS4U47VA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;[UPDATE] NSP ROM V1.0.1;55 MB;Mediafire;https://switchroms.io/pretty-princess-magical-garden-island/?download=29;https://www.mediafire.com/file/b7ahfshyr26g0gq/UPDATE+JP+-+Pretty+Princess+Magical+Garden+Island+[0100B2F0190EE800][v65536][JP][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Pretty Princess Magical Garden Island;N/A;N/A;https://switchroms.io/pretty-princess-magical-garden-island/;[UPDATE] NSP ROM V1.0.1;55 MB;Send.cm;https://switchroms.io/pretty-princess-magical-garden-island/?download=33;https://send.cm/d/1AEPZ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;NSP ROM;2.8 GB;Mediafire;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=0;https://www.mediafire.com/file/vrt8wog442knezc/NSP+-+Danganronpa+-+Trigger+Happy+Havoc+Anniversary+Edition[0100A3301618E000][US][v0][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;NSP ROM;2.8 GB;Terabox;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=1;https://terabox.com/s/1GpCuGWnZ65NSQUzRKFw53w;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;NSP ROM;2.8 GB;Send.cm;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=2;https://send.cm/d/1ABm7;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;NSP ROM;2.8 GB;1fichier;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=3;https://1fichier.com/?98ng4fk4f69rrfw34i71;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;NSP ROM;2.8 GB;Up-4ever;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=6;https://www.up-4ever.net/leqyslxpk9ks;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;44.2 MB;Mediafire;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=7;https://www.mediafire.com/file/cx0tilauv962033/UPDATE+-+Danganronpa+-+Trigger+Happy+Havoc+Anniversary+Edition+[0100A3301618E800][v65536][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;44.2 MB;Terabox;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=8;https://terabox.com/s/1GiEJzmBntYwb766GRcFuuQ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;44.2 MB;Send.cm;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=10;https://send.cm/d/1ABi7;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;44.2 MB;1fichier;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=11;https://1fichier.com/?sf8d5vmg1dkosmpuh0pf;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa: Trigger Happy Havoc Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;44.2 MB;Up-4ever;https://switchroms.io/danganronpa-trigger-happy-havoc-anniversary-edition/?download=12;https://www.up-4ever.net/wljr8sopg5ka;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa 2: Goodbye Despair Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/;NSP ROM;3.68 GB;Mediafire;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/?download=0;https://www.mediafire.com/file/4dz98bd6fhwmtj7/NSP+-+Danganronpa+2+Goodbye+Despair+Anniversary+Edition+[010083A014174000][v0][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa 2: Goodbye Despair Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/;NSP ROM;3.68 GB;Terabox;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/?download=1;https://terabox.com/s/1ePKkraRBL1lwscd1KghUbA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa 2: Goodbye Despair Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/;NSP ROM;3.68 GB;Send.cm;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/?download=3;https://send.cm/d/19z3v;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa 2: Goodbye Despair Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;95 MB;Mediafire;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/?download=7;https://www.mediafire.com/file/na8rwnkh94fyd7j/UPDATE+-+Danganronpa+2+Goodbye+Despair+Anniversary+Edition+[010083A014174800][v65536][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa 2: Goodbye Despair Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;95 MB;Terabox;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/?download=8;https://terabox.com/s/1HrQYsBHJCo9zAdJLA6FKkA;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa 2: Goodbye Despair Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;95 MB;Send.cm;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/?download=10;https://send.cm/d/19yxZ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Danganronpa 2: Goodbye Despair Anniversary Edition;N/A;N/A;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/;[UPDATE] NSP ROM V1.0.1;95 MB;Up-4ever;https://switchroms.io/danganronpa-2-goodbye-despair-anniversary-edition/?download=13;https://www.up-4ever.net/ou5989re05s1;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;NSP ROM [US];4.85 GB;1fichier;https://switchroms.io/disgaea-4-complete/?download=0;https://1fichier.com/?z8iqi6evkf2knbaahhw8;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;NSP ROM [US];4.85 GB;Send.cm;https://switchroms.io/disgaea-4-complete/?download=1;https://send.cm/d/1ADqZ;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;XCI ROM [US];5.15 GB;Send.cm;https://switchroms.io/disgaea-4-complete/?download=5;https://send.cm/d/1ADvH;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;XCI ROM [US];5.15 GB;1fichier;https://switchroms.io/disgaea-4-complete/?download=7;https://1fichier.com/?3c962drsde2taxpa746d;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;XCI ROM [US];5.15 GB;Mediafire;https://switchroms.io/disgaea-4-complete/?download=9;https://www.mediafire.com/file/ao3kbefmxp1oivh/XCI+US+-+Disgaea_4_Complete_Plus_US+[switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;[UPDATE] NSP ROM V1.0.2 [US];135 MB;Mediafire;https://switchroms.io/disgaea-4-complete/?download=10;https://www.mediafire.com/file/err0mmp730o9a8l/UPDATE+US+-+Disgaea+4+Complete+[0100A9800E9B4800][US][v131072][CR-63][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;[UPDATE] NSP ROM V1.0.2 [US];135 MB;Send.cm;https://switchroms.io/disgaea-4-complete/?download=12;https://send.cm/d/1ADoV;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;NSP ROM [JP];4.85 GB;Mediafire;https://switchroms.io/disgaea-4-complete/?download=17;https://www.mediafire.com/file/hkrzjwae2f7r4iq/NSP+JS+-+Disgaea+4+Complete+Plus+[0100A1D00E86E000](JP)[switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;NSP ROM [JP];4.85 GB;1fichier;https://switchroms.io/disgaea-4-complete/?download=18;https://1fichier.com/?tpm79gzoumtwy996r37m;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;NSP ROM [JP];4.85 GB;Send.cm;https://switchroms.io/disgaea-4-complete/?download=19;https://send.cm/d/1ADu9;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;XCI ROM [JP];5.15 GB;Send.cm;https://switchroms.io/disgaea-4-complete/?download=22;https://send.cm/d/1ADv5;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;[UPDATE] NSP ROM V1.1.2;133 MB;Mediafire;https://switchroms.io/disgaea-4-complete/?download=27;https://www.mediafire.com/file/apd0a5y33vfrehn/UPDATE+-+Disgaea+4+Complete+Plus+[0100A1D00E86E800][v262144](JP)[switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;[UPDATE] NSP ROM V1.1.2;133 MB;Send.cm;https://switchroms.io/disgaea-4-complete/?download=30;https://send.cm/d/1ADpj;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;[UPDATE] NSP ROM V1.1.2;133 MB;Up-4ever;https://switchroms.io/disgaea-4-complete/?download=31;https://www.up-4ever.net/arycid3q5h4z;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Disgaea 4 Complete+;N/A;N/A;https://switchroms.io/disgaea-4-complete/;[UPDATE] NSP ROM V1.1.2;133 MB;Terabox;https://switchroms.io/disgaea-4-complete/?download=33;https://terabox.com/s/1yO0izMrG_Rta8K2yQQhNTw;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;NSP ROM;1.29 GB;Mediafire;https://switchroms.io/warm-snow/?download=0;https://www.mediafire.com/file/eudxxhw8cbf7srv/NSP+-+Warm+Snow+[01009B901C67A000][v0][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;NSP ROM;1.29 GB;Terabox;https://switchroms.io/warm-snow/?download=1;https://terabox.com/s/1E5CUj3pTeQ1KXZuNU0ke4Q;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;NSP ROM;1.29 GB;Send.cm;https://switchroms.io/warm-snow/?download=3;https://send.cm/d/19yOx;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;NSP ROM;1.29 GB;Up-4ever;https://switchroms.io/warm-snow/?download=6;https://www.up-4ever.net/9yl8123nyi3o;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;[UPDATE] NSP ROM V2.1.4;253 MB;Terabox;https://switchroms.io/warm-snow/?download=7;https://terabox.com/s/1QD4vWvXJqsBEFWfO457cZg;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;[UPDATE] NSP ROM V2.1.4;253 MB;Mediafire;https://switchroms.io/warm-snow/?download=8;https://www.mediafire.com/file/fvqncz5chguwasd/UPDATE+-+Warm+Snow+[01009B901C67A800][v131072][US][switchroms.io].zip/file;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;[UPDATE] NSP ROM V2.1.4;253 MB;Send.cm;https://switchroms.io/warm-snow/?download=11;https://send.cm/d/19yKt;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
Warm Snow;N/A;N/A;https://switchroms.io/warm-snow/;[UPDATE] NSP ROM V2.1.4;253 MB;Up-4ever;https://switchroms.io/warm-snow/?download=12;https://www.up-4ever.net/dyuunmplckec;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
The Quintessential Quintuplets: Gotopazu Story;N/A;N/A;https://switchroms.io/the-quintessential-quintuplets-gotopazu-story/;NSP ROM;5.5 GB;Up-4ever;https://switchroms.io/the-quintessential-quintuplets-gotopazu-story/?download=0;https://www.up-4ever.net/h21t280suyrv;ACTIVE;200;HTTP 200, no dead markers found;2026-07-14 20:28:29
